Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
318-87-5980,C,Naypyitaw,Normal,Male,Electronic accessories,87.47,6,26.241,551.061,01/05/2019,20:34,Cash,524.82,4.761904762,26.241,9.2
317-63-8897,A,Yangon,Normal,Female,Fashion accessories,27.1,2,2.71,56.91,01/28/2019,17:16,Credit card,54.2,4.761904762,2.71,8.8
318-36-1134,B,Mandalay,Member,Female,Sports and travel,59.61,2,5.961,125.181,03/17/2019,18:39,Credit card,119.22,4.761904762,5.961,7.0
831-81-2355,C,Naypyitaw,Normal,Female,Electronic accessories,28.81,7,10.0835,211.7535,01/13/2019,13:06,Cash,201.67,4.761904762,10.0835,4.5
961-96-7206,B,Mandalay,Member,Female,Fashion accessories,94.07,9,42.3315,888.9615,02/16/2019,19:44,Cash,846.63,4.761904762,42.3315,4.6
601-84-2651,C,Naypyitaw,Normal,Female,Fashion accessories,87.35,3,13.1025,275.1525,03/25/2019,15:27,Credit card,262.05,4.761904762,13.1025,7.1
195-40-4107,C,Naypyitaw,Normal,Male,Food and beverages,13.6,8,5.44,114.24,03/21/2019,18:22,Ewallet,108.8,4.761904762,5.44,9.8
103-49-5480,B,Mandalay,Normal,Male,Sports and travel,49.42,3,7.413,155.673,03/15/2019,18:35,Cash,148.26,4.761904762,7.413,5.2
252-19-6572,B,Mandalay,Normal,Male,Home and lifestyle,91.13,3,13.6695,287.0595,03/19/2019,14:21,Cash,273.39,4.761904762,13.6695,8.2
253-87-4756,C,Naypyitaw,Normal,Female,Health and beauty,55.61,3,8.3415,175.1715,03/03/2019,19:37,Credit card,166.83,4.761904762,8.3415,5.8
188-99-2724,A,Yangon,Member,Male,Electronic accessories,68.39,6,20.517,430.857,03/12/2019,13:17,Ewallet,410.34,4.761904762,20.517,9.3
686-49-2291,C,Naypyitaw,Normal,Female,Sports and travel,28.04,8,11.216,235.536,03/14/2019,18:49,Cash,224.32,4.761904762,11.216,6.5
714-40-9391,C,Naypyitaw,Normal,Female,Food and beverages,29.04,3,4.356,91.476,01/08/2019,13:47,Cash,87.12,4.761904762,4.356,5.1
749-53-3264,A,Yangon,Member,Female,Fashion accessories,13.16,10,6.58,138.18,02/09/2019,16:18,Cash,131.6,4.761904762,6.58,6.0
520-39-1368,C,Naypyitaw,Normal,Female,Electronic accessories,90.08,4,18.016,378.336,02/22/2019,16:52,Cash,360.32,4.761904762,18.016,9.5
416-86-2137,C,Naypyitaw,Normal,Female,Health and beauty,21.44,2,2.144,45.024,03/28/2019,12:39,Ewallet,42.88,4.761904762,2.144,4.8
353-98-1202,C,Naypyitaw,Member,Female,Home and lifestyle,68.44,10,34.22,718.62,01/16/2019,11:47,Ewallet,684.4,4.761904762,34.22,4.7
614-92-9281,B,Mandalay,Normal,Female,Fashion accessories,47.11,1,2.3555,49.4655,01/31/2019,10:24,Ewallet,47.11,4.761904762,2.3555,6.7
277-16-2506,C,Naypyitaw,Normal,Female,Electronic accessories,79.85,9,35.9325,754.5825,03/21/2019,19:06,Credit card,718.65,4.761904762,35.9325,8.1
679-45-2290,B,Mandalay,Member,Male,Electronic accessories,81.27,7,28.4445,597.3345,03/04/2019,16:59,Cash,568.89,4.761904762,28.4445,4.1
707-52-5746,C,Naypyitaw,Normal,Male,Home and lifestyle,93.8,8,37.52,787.92,02/19/2019,17:57,Credit card,750.4,4.761904762,37.52,5.1
116-51-5168,A,Yangon,Normal,Male,Fashion accessories,68.07,9,30.6315,643.2615,01/06/2019,11:53,Credit card,612.63,4.761904762,30.6315,4.8
408-29-4566,C,Naypyitaw,Normal,Male,Electronic accessories,45.12,10,22.56,473.76,01/25/2019,18:56,Cash,451.2,4.761904762,22.56,8.6
621-28-6403,A,Yangon,Member,Female,Fashion accessories,45.31,7,15.8585,333.0285,03/27/2019,12:36,Cash,317.17,4.761904762,15.8585,4.4
941-23-9968,B,Mandalay,Member,Male,Fashion accessories,25.84,3,3.876,81.396,03/28/2019,18:52,Cash,77.52,4.761904762,3.876,9.0
610-23-8146,B,Mandalay,Normal,Male,Home and lifestyle,57.47,5,14.3675,301.7175,01/26/2019,12:27,Ewallet,287.35,4.761904762,14.3675,9.6
888-51-7884,A,Yangon,Normal,Female,Food and beverages,58.11,5,14.5275,305.0775,03/20/2019,19:19,Credit card,290.55,4.761904762,14.5275,9.7
672-74-5292,A,Yangon,Normal,Female,Health and beauty,41.43,3,6.2145,130.5045,03/11/2019,10:44,Cash,124.29,4.761904762,6.2145,5.4
670-87-7302,B,Mandalay,Member,Female,Fashion accessories,33.01,8,13.204,277.284,01/25/2019,14:18,Credit card,264.08,4.761904762,13.204,5.6
874-42-3021,B,Mandalay,Member,Male,Home and lifestyle,53.96,1,2.698,56.658,01/27/2019,19:50,Ewallet,53.96,4.761904762,2.698,5.8
803-68-3712,C,Naypyitaw,Member,Female,Home and lifestyle,27.17,2,2.717,57.057,03/15/2019,19:29,Credit card,54.34,4.761904762,2.717,4.1
232-58-1099,A,Yangon,Normal,Male,Sports and travel,81.11,9,36.4995,766.4895,01/10/2019,16:42,Ewallet,729.99,4.761904762,36.4995,8.8
629-82-2239,A,Yangon,Member,Female,Sports and travel,11.21,6,3.363,70.623,02/12/2019,10:56,Ewallet,67.26,4.761904762,3.363,8.2
606-31-5315,B,Mandalay,Normal,Female,Electronic accessories,84.36,4,16.872,354.312,02/25/2019,19:08,Cash,337.44,4.761904762,16.872,6.7
987-37-5049,C,Naypyitaw,Normal,Male,Fashion accessories,37.59,9,16.9155,355.2255,01/08/2019,20:01,Cash,338.31,4.761904762,16.9155,4.2
563-47-7382,A,Yangon,Member,Female,Home and lifestyle,62.51,7,21.8785,459.4485,02/08/2019,18:49,Credit card,437.57,4.761904762,21.8785,7.5
704-64-8933,B,Mandalay,Normal,Male,Food and beverages,89.86,9,40.437,849.177,01/01/2019,15:03,Cash,808.74,4.761904762,40.437,8.3
215-87-9967,C,Naypyitaw,Normal,Female,Food and beverages,57.26,5,14.315,300.615,01/22/2019,14:25,Credit card,286.3,4.761904762,14.315,7.3
858-12-5296,A,Yangon,Normal,Female,Food and beverages,19.71,10,9.855,206.955,01/11/2019,18:27,Ewallet,197.1,4.761904762,9.855,4.7
900-93-8702,C,Naypyitaw,Member,Female,Health and beauty,63.81,1,3.1905,67.0005,01/29/2019,18:03,Ewallet,63.81,4.761904762,3.1905,5.6
586-52-8299,C,Naypyitaw,Member,Female,Food and beverages,20.33,5,5.0825,106.7325,03/18/2019,13:11,Credit card,101.65,4.761904762,5.0825,4.3
998-55-1839,B,Mandalay,Member,Male,Food and beverages,95.17,9,42.8265,899.3565,01/17/2019,17:31,Ewallet,856.53,4.761904762,42.8265,4.5
495-12-4120,B,Mandalay,Member,Female,Sports and travel,64.73,10,32.365,679.665,01/05/2019,10:52,Cash,647.3,4.761904762,32.365,4.2
131-51-4528,A,Yangon,Normal,Female,Fashion accessories,88.87,8,35.548,746.508,02/01/2019,16:24,Credit card,710.96,4.761904762,35.548,8.8
763-90-1343,C,Naypyitaw,Normal,Female,Health and beauty,33.58,3,5.037,105.777,03/09/2019,12:16,Credit card,100.74,4.761904762,5.037,5.2
149-87-8366,B,Mandalay,Member,Male,Home and lifestyle,12.41,6,3.723,78.183,03/18/2019,15:25,Credit card,74.46,4.761904762,3.723,6.4
832-67-7316,C,Naypyitaw,Normal,Male,Food and beverages,89.92,8,35.968,755.328,03/11/2019,16:44,Credit card,719.36,4.761904762,35.968,9.6
913-79-5982,B,Mandalay,Normal,Male,Fashion accessories,35.01,4,7.002,147.042,01/06/2019,11:53,Credit card,140.04,4.761904762,7.002,8.4
669-21-2312,A,Yangon,Member,Female,Fashion accessories,78.3,3,11.745,246.645,01/04/2019,13:10,Ewallet,234.9,4.761904762,11.745,4.7
674-70-6466,B,Mandalay,Normal,Female,Sports and travel,27.13,7,9.4955,199.4055,01/18/2019,14:42,Credit card,189.91,4.761904762,9.4955,6.1
240-84-8526,B,Mandalay,Normal,Female,Sports and travel,11.51,9,5.1795,108.7695,03/25/2019,15:00,Credit card,103.59,4.761904762,5.1795,9.3
358-50-7827,C,Naypyitaw,Member,Female,Electronic accessories,71.23,10,35.615,747.915,03/19/2019,10:33,Cash,712.3,4.761904762,35.615,6.5
131-53-8556,A,Yangon,Member,Female,Fashion accessories,35.5,9,15.975,335.475,01/17/2019,16:29,Credit card,319.5,4.761904762,15.975,8.4
713-46-7130,A,Yangon,Normal,Male,Fashion accessories,62.94,10,31.47,660.87,02/19/2019,16:27,Ewallet,629.4,4.761904762,31.47,7.0
553-64-8483,A,Yangon,Member,Female,Food and beverages,20.96,3,3.144,66.024,02/25/2019,20:24,Credit card,62.88,4.761904762,3.144,7.1
566-66-8339,B,Mandalay,Normal,Female,Electronic accessories,82.56,9,37.152,780.192,03/24/2019,19:48,Credit card,743.04,4.761904762,37.152,5.6
340-13-4090,A,Yangon,Member,Male,Fashion accessories,92.13,8,36.852,773.892,02/05/2019,15:38,Ewallet,737.04,4.761904762,36.852,6.9
739-31-6450,C,Naypyitaw,Normal,Male,Sports and travel,28.37,4,5.674,119.154,02/13/2019,12:18,Credit card,113.48,4.761904762,5.674,5.2
884-26-9751,B,Mandalay,Member,Female,Fashion accessories,87.3,7,30.555,641.655,02/26/2019,17:35,Credit card,611.1,4.761904762,30.555,4.6
263-66-4882,B,Mandalay,Member,Male,Electronic accessories,82.9,10,41.45,870.45,03/07/2019,14:21,Ewallet,829.0,4.761904762,41.45,8.4
433-91-9022,B,Mandalay,Member,Male,Home and lifestyle,78.69,8,31.476,660.996,02/12/2019,19:50,Ewallet,629.52,4.761904762,31.476,4.6
623-63-1041,A,Yangon,Member,Male,Electronic accessories,27.6,4,5.52,115.92,02/10/2019,11:56,Ewallet,110.4,4.761904762,5.52,4.8
623-61-7935,C,Naypyitaw,Normal,Female,Electronic accessories,50.95,5,12.7375,267.4875,03/05/2019,14:42,Cash,254.75,4.761904762,12.7375,6.5
957-38-6439,C,Naypyitaw,Normal,Female,Food and beverages,75.36,7,26.376,553.896,02/16/2019,14:14,Credit card,527.52,4.761904762,26.376,4.9
342-60-8360,B,Mandalay,Normal,Female,Sports and travel,42.86,1,2.143,45.003,03/14/2019,19:11,Credit card,42.86,4.761904762,2.143,9.4
153-72-2630,A,Yangon,Normal,Male,Sports and travel,59.26,3,8.889,186.669,02/21/2019,19:13,Ewallet,177.78,4.761904762,8.889,8.3
714-34-4659,C,Naypyitaw,Normal,Male,Fashion accessories,22.09,9,9.9405,208.7505,01/02/2019,12:23,Ewallet,198.81,4.761904762,9.9405,9.7
155-86-1040,C,Naypyitaw,Member,Female,Sports and travel,93.27,9,41.9715,881.4015,01/12/2019,11:48,Ewallet,839.43,4.761904762,41.9715,5.2
704-24-4976,B,Mandalay,Normal,Male,Electronic accessories,43.03,8,17.212,361.452,02/13/2019,17:10,Cash,344.24,4.761904762,17.212,9.3
922-82-1239,B,Mandalay,Member,Male,Sports and travel,39.8,8,15.92,334.32,01/05/2019,17:39,Ewallet,318.4,4.761904762,15.92,7.4
572-15-7530,B,Mandalay,Member,Female,Food and beverages,29.06,6,8.718,183.078,02/15/2019,13:10,Cash,174.36,4.761904762,8.718,5.0
583-72-9912,B,Mandalay,Member,Male,Home and lifestyle,71.75,2,7.175,150.675,03/25/2019,11:46,Cash,143.5,4.761904762,7.175,4.1
232-13-2893,B,Mandalay,Normal,Female,Sports and travel,55.68,10,27.84,584.64,03/21/2019,19:52,Cash,556.8,4.761904762,27.84,4.4
481-46-7609,B,Mandalay,Normal,Male,Sports and travel,23.74,7,8.309,174.489,02/06/2019,20:04,Credit card,166.18,4.761904762,8.309,6.9
434-26-6724,A,Yangon,Normal,Female,Food and beverages,81.16,4,16.232,340.872,02/27/2019,11:49,Credit card,324.64,4.761904762,16.232,5.6
518-90-5917,C,Naypyitaw,Member,Male,Health and beauty,22.39,3,3.3585,70.5285,02/10/2019,11:08,Cash,67.17,4.761904762,3.3585,4.4
731-69-7500,A,Yangon,Member,Female,Food and beverages,57.38,9,25.821,542.241,02/02/2019,10:33,Cash,516.42,4.761904762,25.821,6.7
687-85-1519,C,Naypyitaw,Member,Male,Sports and travel,37.0,10,18.5,388.5,01/04/2019,16:40,Ewallet,370.0,4.761904762,18.5,9.6
674-72-4277,A,Yangon,Member,Female,Fashion accessories,96.15,1,4.8075,100.9575,01/18/2019,12:12,Credit card,96.15,4.761904762,4.8075,9.4
621-61-6196,A,Yangon,Member,Female,Electronic accessories,40.92,2,4.092,85.932,01/13/2019,15:33,Cash,81.84,4.761904762,4.092,6.9
199-18-4309,A,Yangon,Normal,Female,Food and beverages,20.65,3,3.0975,65.0475,01/12/2019,12:19,Credit card,61.95,4.761904762,3.0975,9.1
389-31-7961,B,Mandalay,Normal,Female,Electronic accessories,32.59,3,4.8885,102.6585,03/23/2019,19:41,Ewallet,97.77,4.761904762,4.8885,5.1
360-35-4316,A,Yangon,Member,Female,Home and lifestyle,60.35,5,15.0875,316.8375,01/15/2019,14:48,Credit card,301.75,4.761904762,15.0875,9.1
781-16-6019,C,Naypyitaw,Member,Female,Electronic accessories,42.44,5,10.61,222.81,03/23/2019,14:55,Cash,212.2,4.761904762,10.61,9.2
973-40-6950,C,Naypyitaw,Normal,Male,Health and beauty,80.73,6,24.219,508.599,03/29/2019,13:07,Ewallet,484.38,4.761904762,24.219,6.5
407-36-2912,A,Yangon,Member,Male,Health and beauty,87.85,8,35.14,737.94,02/25/2019,19:03,Ewallet,702.8,4.761904762,35.14,9.6
767-12-8835,B,Mandalay,Member,Male,Fashion accessories,62.15,1,3.1075,65.2575,01/02/2019,19:16,Ewallet,62.15,4.761904762,3.1075,7.4
534-89-5017,A,Yangon,Member,Female,Health and beauty,96.23,9,43.3035,909.3735,03/13/2019,15:06,Credit card,866.07,4.761904762,43.3035,4.8
545-87-3093,B,Mandalay,Normal,Male,Electronic accessories,90.93,2,9.093,190.953,03/23/2019,19:48,Cash,181.86,4.761904762,9.093,7.1
816-35-7910,B,Mandalay,Member,Male,Food and beverages,94.45,2,9.445,198.345,03/27/2019,20:56,Cash,188.9,4.761904762,9.445,4.8
476-68-3404,C,Naypyitaw,Normal,Male,Fashion accessories,84.84,5,21.21,445.41,02/08/2019,12:27,Cash,424.2,4.761904762,21.21,6.4
921-40-4371,B,Mandalay,Member,Male,Electronic accessories,66.87,4,13.374,280.854,01/03/2019,16:11,Ewallet,267.48,4.761904762,13.374,4.9
411-17-8881,B,Mandalay,Normal,Male,Home and lifestyle,43.3,9,19.485,409.185,01/03/2019,11:29,Credit card,389.7,4.761904762,19.485,7.6
916-78-6693,C,Naypyitaw,Member,Female,Food and beverages,87.93,6,26.379,553.959,03/21/2019,15:58,Cash,527.58,4.761904762,26.379,4.7
760-19-9826,C,Naypyitaw,Normal,Female,Electronic accessories,38.85,7,13.5975,285.5475,01/21/2019,15:27,Ewallet,271.95,4.761904762,13.5975,7.2
119-11-4866,C,Naypyitaw,Member,Male,Health and beauty,50.59,4,10.118,212.478,02/18/2019,16:22,Ewallet,202.36,4.761904762,10.118,4.9
804-52-3773,C,Naypyitaw,Normal,Female,Home and lifestyle,81.91,9,36.8595,774.0495,03/12/2019,11:41,Cash,737.19,4.761904762,36.8595,9.4
579-70-4317,C,Naypyitaw,Normal,Male,Fashion accessories,77.22,4,15.444,324.324,02/25/2019,13:02,Ewallet,308.88,4.761904762,15.444,9.3
541-14-7151,A,Yangon,Member,Male,Home and lifestyle,27.75,1,1.3875,29.1375,02/19/2019,14:02,Cash,27.75,4.761904762,1.3875,8.7
237-21-6538,B,Mandalay,Normal,Male,Home and lifestyle,55.99,1,2.7995,58.7895,02/19/2019,12:15,Cash,55.99,4.761904762,2.7995,5.5
420-57-9777,C,Naypyitaw,Member,Male,Home and lifestyle,60.48,8,24.192,508.032,03/22/2019,14:13,Ewallet,483.84,4.761904762,24.192,7.0
416-81-6550,C,Naypyitaw,Normal,Male,Health and beauty,89.32,1,4.466,93.786,01/08/2019,16:59,Credit card,89.32,4.761904762,4.466,6.0
345-86-7061,B,Mandalay,Member,Female,Home and lifestyle,65.71,2,6.571,137.991,03/18/2019,20:01,Credit card,131.42,4.761904762,6.571,9.5
423-73-2536,A,Yangon,Member,Female,Sports and travel,76.18,7,26.663,559.923,02/18/2019,10:51,Ewallet,533.26,4.761904762,26.663,4.6
915-25-8991,A,Yangon,Member,Male,Fashion accessories,68.74,2,6.874,144.354,02/18/2019,17:33,Cash,137.48,4.761904762,6.874,9.5
963-18-8021,A,Yangon,Normal,Male,Electronic accessories,37.03,4,7.406,155.526,02/06/2019,13:42,Ewallet,148.12,4.761904762,7.406,5.2
293-10-7778,B,Mandalay,Normal,Male,Electronic accessories,83.65,10,41.825,878.325,03/15/2019,11:01,Ewallet,836.5,4.761904762,41.825,9.1
533-14-8224,B,Mandalay,Member,Male,Fashion accessories,57.41,3,8.6115,180.8415,01/06/2019,18:23,Credit card,172.23,4.761904762,8.6115,4.5
446-10-1635,A,Yangon,Normal,Male,Health and beauty,67.85,6,20.355,427.455,03/25/2019,10:53,Credit card,407.1,4.761904762,20.355,9.2
104-31-5551,A,Yangon,Normal,Female,Sports and travel,44.47,7,15.5645,326.8545,01/21/2019,16:04,Cash,311.29,4.761904762,15.5645,7.4
692-89-7282,A,Yangon,Normal,Female,Home and lifestyle,61.25,4,12.25,257.25,03/12/2019,13:51,Ewallet,245.0,4.761904762,12.25,8.5
561-68-7626,A,Yangon,Normal,Male,Electronic accessories,39.76,2,3.976,83.496,02/06/2019,10:14,Ewallet,79.52,4.761904762,3.976,8.3
856-87-8577,A,Yangon,Member,Female,Home and lifestyle,75.45,8,30.18,633.78,03/17/2019,16:49,Cash,603.6,4.761904762,30.18,6.1
654-83-3949,B,Mandalay,Member,Female,Food and beverages,22.47,1,1.1235,23.5935,01/05/2019,11:35,Cash,22.47,4.761904762,1.1235,5.3
912-63-9988,C,Naypyitaw,Member,Male,Food and beverages,46.99,7,16.4465,345.3765,02/18/2019,17:04,Credit card,328.93,4.761904762,16.4465,5.4
929-63-7051,C,Naypyitaw,Normal,Male,Food and beverages,62.91,7,22.0185,462.3885,03/02/2019,19:56,Ewallet,440.37,4.761904762,22.0185,6.8
363-66-4156,A,Yangon,Normal,Female,Electronic accessories,81.64,2,8.164,171.444,01/11/2019,11:09,Ewallet,163.28,4.761904762,8.164,4.5
256-47-2423,A,Yangon,Normal,Female,Sports and travel,13.32,3,1.998,41.958,02/04/2019,17:17,Cash,39.96,4.761904762,1.998,4.9
599-65-8536,A,Yangon,Member,Male,Health and beauty,40.55,8,16.22,340.62,03/11/2019,17:28,Credit card,324.4,4.761904762,16.22,5.8
270-88-8501,A,Yangon,Normal,Male,Food and beverages,58.24,3,8.736,183.456,01/06/2019,19:34,Credit card,174.72,4.761904762,8.736,5.4
793-31-8183,A,Yangon,Member,Male,Food and beverages,87.03,10,43.515,913.815,01/28/2019,20:48,Ewallet,870.3,4.761904762,43.515,5.0
443-21-6921,A,Yangon,Normal,Female,Health and beauty,13.1,9,5.895,123.795,02/02/2019,10:20,Credit card,117.9,4.761904762,5.895,8.1
161-24-1129,B,Mandalay,Member,Male,Fashion accessories,77.43,3,11.6145,243.9045,01/26/2019,16:46,Credit card,232.29,4.761904762,11.6145,6.6
563-89-9117,A,Yangon,Member,Male,Fashion accessories,33.95,4,6.79,142.59,03/19/2019,12:52,Credit card,135.8,4.761904762,6.79,8.0
126-55-9050,A,Yangon,Normal,Male,Sports and travel,65.5,2,6.55,137.55,01/01/2019,20:35,Cash,131.0,4.761904762,6.55,5.9
953-65-1954,A,Yangon,Member,Male,Food and beverages,59.74,1,2.987,62.727,02/18/2019,18:43,Ewallet,59.74,4.761904762,2.987,6.6
971-92-3804,C,Naypyitaw,Normal,Female,Sports and travel,51.75,3,7.7625,163.0125,02/23/2019,11:53,Ewallet,155.25,4.761904762,7.7625,9.3
620-85-6483,A,Yangon,Member,Male,Sports and travel,42.69,2,4.269,89.649,03/29/2019,17:12,Cash,85.38,4.761904762,4.269,6.6
757-35-1033,B,Mandalay,Member,Male,Sports and travel,52.84,3,7.926,166.446,02/22/2019,15:18,Ewallet,158.52,4.761904762,7.926,9.9
693-37-6461,A,Yangon,Normal,Male,Fashion accessories,52.06,5,13.015,273.315,03/30/2019,15:50,Ewallet,260.3,4.761904762,13.015,4.8
786-58-6351,C,Naypyitaw,Member,Male,Home and lifestyle,71.18,2,7.118,149.478,01/17/2019,16:51,Credit card,142.36,4.761904762,7.118,4.6
765-31-5960,A,Yangon,Normal,Male,Fashion accessories,51.23,5,12.8075,268.9575,01/14/2019,20:51,Ewallet,256.15,4.761904762,12.8075,7.8
561-61-8518,B,Mandalay,Member,Female,Food and beverages,85.49,9,38.4705,807.8805,03/11/2019,17:49,Ewallet,769.41,4.761904762,38.4705,5.6
467-79-7591,C,Naypyitaw,Normal,Female,Sports and travel,40.39,4,8.078,169.638,02/11/2019,19:40,Credit card,161.56,4.761904762,8.078,9.2
316-16-6310,B,Mandalay,Normal,Female,Electronic accessories,91.53,5,22.8825,480.5325,03/26/2019,19:07,Ewallet,457.65,4.761904762,22.8825,9.4
445-42-7689,B,Mandalay,Member,Male,Food and beverages,17.36,10,8.68,182.28,01/16/2019,20:54,Cash,173.6,4.761904762,8.68,9.0
379-37-4870,C,Naypyitaw,Normal,Male,Health and beauty,43.89,9,19.7505,414.7605,01/06/2019,16:17,Cash,395.01,4.761904762,19.7505,8.1
441-12-9685,B,Mandalay,Member,Female,Food and beverages,12.08,9,5.436,114.156,02/21/2019,20:29,Cash,108.72,4.761904762,5.436,5.6
986-51-5894,C,Naypyitaw,Normal,Female,Sports and travel,69.52,3,10.428,218.988,02/09/2019,14:03,Ewallet,208.56,4.761904762,10.428,6.5
326-98-7244,C,Naypyitaw,Member,Female,Home and lifestyle,56.6,8,22.64,475.44,03/22/2019,19:40,Credit card,452.8,4.761904762,22.64,5.9
631-50-3333,A,Yangon,Normal,Male,Home and lifestyle,26.16,10,13.08,274.68,03/16/2019,18:46,Cash,261.6,4.761904762,13.08,7.2
227-47-9716,B,Mandalay,Normal,Female,Food and beverages,19.02,9,8.559,179.739,03/14/2019,13:00,Cash,171.18,4.761904762,8.559,4.5
411-74-9028,B,Mandalay,Normal,Male,Food and beverages,54.17,2,5.417,113.757,01/24/2019,18:52,Ewallet,108.34,4.761904762,5.417,5.1
970-11-5551,A,Yangon,Member,Male,Food and beverages,93.63,7,32.7705,688.1805,03/28/2019,20:30,Credit card,655.41,4.761904762,32.7705,5.4
253-12-9832,B,Mandalay,Member,Female,Fashion accessories,44.64,7,15.624,328.104,03/20/2019,14:34,Ewallet,312.48,4.761904762,15.624,7.6
732-19-7415,C,Naypyitaw,Normal,Male,Home and lifestyle,68.86,6,20.658,433.818,02/02/2019,19:20,Credit card,413.16,4.761904762,20.658,5.6
243-74-3667,A,Yangon,Normal,Female,Health and beauty,65.12,8,26.048,547.008,03/22/2019,17:47,Cash,520.96,4.761904762,26.048,7.6
105-70-7240,C,Naypyitaw,Normal,Male,Sports and travel,66.68,10,33.34,700.14,03/24/2019,17:59,Credit card,666.8,4.761904762,33.34,7.9
457-93-8029,C,Naypyitaw,Normal,Male,Home and lifestyle,19.76,8,7.904,165.984,02/11/2019,13:14,Credit card,158.08,4.761904762,7.904,5.3
980-80-2602,B,Mandalay,Normal,Male,Sports and travel,89.21,9,40.1445,843.0345,01/23/2019,19:05,Credit card,802.89,4.761904762,40.1445,5.7
888-68-3458,C,Naypyitaw,Normal,Male,Electronic accessories,97.57,6,29.271,614.691,03/24/2019,20:31,Cash,585.42,4.761904762,29.271,7.4
499-21-4268,B,Mandalay,Normal,Female,Electronic accessories,31.33,3,4.6995,98.6895,02/24/2019,13:56,Ewallet,93.99,4.761904762,4.6995,6.9
284-17-6261,A,Yangon,Normal,Female,Electronic accessories,15.22,1,0.761,15.981,03/19/2019,12:29,Credit card,15.22,4.761904762,0.761,8.3
884-66-4463,C,Naypyitaw,Normal,Female,Health and beauty,96.27,2,9.627,202.167,03/11/2019,14:13,Credit card,192.54,4.761904762,9.627,7.7
808-73-2846,B,Mandalay,Normal,Female,Food and beverages,53.43,1,2.6715,56.1015,01/30/2019,11:52,Cash,53.43,4.761904762,2.6715,4.3
782-33-7138,B,Mandalay,Normal,Female,Food and beverages,96.75,6,29.025,609.525,01/14/2019,16:06,Credit card,580.5,4.761904762,29.025,4.2
490-72-6010,A,Yangon,Normal,Female,Sports and travel,43.02,10,21.51,451.71,02/09/2019,12:00,Ewallet,430.2,4.761904762,21.51,9.6
746-96-5226,A,Yangon,Member,Female,Home and lifestyle,29.06,3,4.359,91.539,03/19/2019,20:20,Ewallet,87.18,4.761904762,4.359,9.7
182-81-8224,A,Yangon,Normal,Male,Electronic accessories,63.18,8,25.272,530.712,01/03/2019,16:21,Cash,505.44,4.761904762,25.272,6.0
499-95-4567,A,Yangon,Normal,Male,Electronic accessories,51.64,3,7.746,162.666,03/26/2019,19:57,Ewallet,154.92,4.761904762,7.746,6.8
476-40-8835,B,Mandalay,Normal,Male,Home and lifestyle,25.08,9,11.286,237.006,03/17/2019,11:56,Cash,225.72,4.761904762,11.286,5.0
357-30-7399,A,Yangon,Member,Male,Health and beauty,88.1,10,44.05,925.05,03/22/2019,15:56,Cash,881.0,4.761904762,44.05,8.6
373-55-1296,C,Naypyitaw,Normal,Male,Home and lifestyle,23.77,2,2.377,49.917,03/14/2019,15:35,Credit card,47.54,4.761904762,2.377,6.8
807-10-9994,B,Mandalay,Member,Male,Sports and travel,57.23,4,11.446,240.366,02/12/2019,19:04,Ewallet,228.92,4.761904762,11.446,8.2
332-77-7714,C,Naypyitaw,Normal,Male,Electronic accessories,88.49,2,8.849,185.829,03/15/2019,12:53,Cash,176.98,4.761904762,8.849,8.3
251-89-2325,B,Mandalay,Normal,Female,Fashion accessories,69.54,5,17.385,365.085,02/09/2019,11:44,Cash,347.7,4.761904762,17.385,5.3
347-58-8903,C,Naypyitaw,Normal,Female,Food and beverages,56.25,7,19.6875,413.4375,03/23/2019,15:39,Cash,393.75,4.761904762,19.6875,9.8
619-95-8630,A,Yangon,Normal,Male,Electronic accessories,73.55,1,3.6775,77.2275,01/20/2019,14:27,Cash,73.55,4.761904762,3.6775,9.6
118-83-9972,A,Yangon,Normal,Male,Sports and travel,62.37,8,24.948,523.908,03/18/2019,20:44,Ewallet,498.96,4.761904762,24.948,8.4
885-45-3538,A,Yangon,Normal,Female,Fashion accessories,34.28,8,13.712,287.952,02/03/2019,10:06,Cash,274.24,4.761904762,13.712,7.7
695-78-1393,C,Naypyitaw,Member,Female,Sports and travel,49.96,6,14.988,314.748,03/10/2019,14:59,Credit card,299.76,4.761904762,14.988,4.9
799-25-8178,B,Mandalay,Member,Female,Fashion accessories,93.1,4,18.62,391.02,02/21/2019,10:09,Ewallet,372.4,4.761904762,18.62,8.7
254-32-7449,A,Yangon,Member,Female,Food and beverages,36.37,10,18.185,381.885,01/22/2019,12:12,Credit card,363.7,4.761904762,18.185,6.7
354-40-8568,A,Yangon,Normal,Female,Health and beauty,29.93,3,4.4895,94.2795,03/13/2019,18:12,Ewallet,89.79,4.761904762,4.4895,9.3
938-79-6688,B,Mandalay,Normal,Female,Health and beauty,12.94,6,3.882,81.522,02/14/2019,17:52,Cash,77.64,4.761904762,3.882,4.2
432-94-5086,B,Mandalay,Member,Female,Fashion accessories,42.02,5,10.505,220.605,01/08/2019,11:49,Ewallet,210.1,4.761904762,10.505,9.7
504-58-8353,C,Naypyitaw,Normal,Male,Electronic accessories,54.75,2,5.475,114.975,03/15/2019,18:33,Cash,109.5,4.761904762,5.475,4.8
